FName,LName,AreaCode,Phone,City,State,Zip,MaritalStatus,HasChild,Salary,Rate DOUBLE,SingleExemp,ChildExemp
Licheng,Pehl,334,106-1766,MOBILE,AL,36630,M,Y,14000,5.0,0,300
Dainis,Korein,769,140-1021,FALCON-typoNORTH FORT MYERS,MI,38628,M,Y,42000,5.0,0,1500
Malu,Weissman,802,109-1844,LYNDONVILLE,VT,5851,M,Y,41000,3.8208396,0,3300
Silviu,Mundy,509,144-1031,SEATTLE,WA,98106,S,N,25500,0.0,0,0
Poorav,McKinley,337,140-1596,CALVIN,LA,71410,S,Y,96500,6.0,4500,1000
Quinlong,Butterfield,859,139-1710,CUB RUN,KY,42729,M,N,91000,6.0,0,0
Ilan,Kobsa,330,114-1646,CINCINNATI,OH,45224,M,Y,86500,3.4173822,0,1300
Gustaf,Maguire,734,137-2084,PALMS,MI,48465,S,N,23000,3.9,3100,0
Hailing,Toledo,414,114-1589,TWO RIVERS,WI,54241,M,N,55500,5.410724,0,0
Edison,Sykas,801,125-1783,IVINS,UT,84738,S,N,75000,7.0,2475,0
Chakravarthy,Donjerkovic,563,184-1000,NEWTON,IA,50208,M,Y,46500,7.3426676,0,40
Yulun,Brainerd,469,100-1233,SAN ANTONIO,TX,78284,M,Y,91500,0.0,0,0
Phill,Iline,574,159-1432,HENRYVILLE,IN,47126,M,N,14000,3.4,0,0
Okihiko,Reitz,504,143-1447,DERIDDER,LA,70634,M,Y,66500,6.0,0,1000
Vram,Panadiwal,401,104-1075,LINCOLN,RI,2865,S,Y,62000,0.0,0,0
Kaihiro,Jeron,769,135-1895,JACKSON,MS,39212,S,Y,85500,5.0,6000,1500
Quanfeng,Kahl,601,120-1801,CHUNKY,MS,39323,S,N,78500,5.0,6000,0
Garrel,Kabuo,207,139-1201,TURNER,ME,4282,S,Y,3000,2.0,2850,2850
Ahish,Ersoy,307,145-1636,HULETT,WY,82720,S,Y,68000,0.0,0,0
Chengwen,Gianantonio,207,111-1075,OWLS HEAD,ME,4854,S,N,34500,8.5,2850,0
Miu,Tanniru,662,159-1537,JACKSON-typoMADISON LAKE,MI,39207,S,N,32000,5.0,6000,0
Juval,Multani,907,103-1872,KIPNUK,AK,99614,S,Y,13000,0.0,0,0
Neff,Viccari,701,151-1720,KARLSRUHE,ND,58744,S,Y,64500,2.50341,3300,3300
Onn,Kubota,878,187-1718,HARRISBURG,PA,17101,M,N,23000,3.07,0,0
Heiki,Tanzariello,402,176-1726,BRUNSWICK,NE,68720,M,Y,100000,6.84,0,103
Nelma,MacGinnes,864,179-1299,CHAPPELLS,SC,29037,M,N,92000,7.0,0,0
Dilvan,Emden,207,183-2043,WEST BETHEL,ME,4286,M,Y,46500,8.5,0,2850
Haran,Gershkovich,620,115-1230,GREENWICH,KS,67055,M,Y,55000,6.45,0,2250
Motoei,Cavedoni,207,116-1343,LIBERTY,ME,4949,S,N,33000,8.5,2850,0
Armand,Delcambre,907,178-1689,KETCHIKAN,AK,99901,M,Y,66500,0.0,0,0
Serge,Cockrell,504,181-1648,FRENCH SETTLEMENT,LA,70733,M,Y,92000,6.0,0,1000
Everald,Waema,361,189-1658,HUMBLE,TX,77347,S,Y,19000,0.0,0,0
Melchior,Domajnko,360,146-1075,SEATTLE,WA,98195,S,Y,97500,0.0,0,0
Claudionor,Aoe,719,153-1699,ALMA,CO,80420,M,Y,44000,4.63,0,0
Calum,Ezeiza,605,119-2007,HARTMAN,WV,57656,S,Y,44000,0.0,0,0
Mandayan,Chuan,206,120-1686,COLLEGE PLACE-typoMADISON LAKE,WA-typoWV,99324,S,Y,7500,0.0,0,0
Michiko,Hamburger,786,124-1540,WAUCHULA,FL,33873,M,Y,80500,0.0,0,0
Rabinder,Arentze,702,197-2049,MESQUITE,NV,89024,S,Y,99500,0.0,0,0
Taenam,Schreier,980,183-2018,WILKESBORO,NC,28697,M,Y,91500,7.6520977,0,3300
Yasuma,Hodzic,571,150-2060,CHARLOTTESVILLE,VA,22901,M,Y,11500,4.276786,0,900
Keld,Rotenberg,603,189-1283,BROOKLINE,NH,3033,M,N,52500,0.0,0,0
Kester,Heiner,414,176-1984,GRAND MARSH,WI,53936,S,N,73000,5.714789,700,0
Rosalyn,Broomell,914,163-2047,JAVA VILLAGE-typoALMONT,IA,14083,S,N,56000,4.2780485,0,0
Kousuke,Iscoe,605,171-1766,WITTEN,SD,57584,S,N,65500,0.0,0,0
Sethuraman,Usha,720,170-1342,CRAWFORD,CO,81415,S,Y,34500,4.63,0,0
Ahmad,Fargier,406,180-1266,COLSTRIP,MT,59323,S,Y,62500,6.9,1900,1900
Yahya,Ahlsen,518,180-1946,YONKERS,NY,10704,M,N,20000,4.0695124,0,0
Yuejun,Dkaki,623,193-1937,PEORIA,AZ,85345,S,Y,97500,4.2262497,2100,2300
Damianos,Khodabandeh,262,174-1499,MENASHA,WI,54952,M,N,1500,4.6,0,0
Kyungwol,Bala,939,188-1169,OROCOVIS,PR,720,M,Y,23000,0.0,0,0
Kyungshik,Jupin,401,161-1526,WARWICK,RI,2886,S,N,35500,0.0,0,0
Gerbert,Bergler,401,195-1477,HOPKINTON,RI,2833,S,Y,76500,0.0,0,0
Darla,Brophy,208,174-2033,DECLO-typoBEACON FALLS,WV,83323,S,N,78500,7.8,3300,0
Kaizheng,Skowron,843,167-1558,CLIO,SC,29525,S,N,98000,7.0,3300,0
Ahvin,Boudaillier,208,164-1242,ALMONT,ID-typoIA,83871,M,N,79000,7.8,0,0
Xuequn,Andradas,301,197-1535,LAUREL,MD,20726,S,Y,31000,4.75,2400,2400
Warren,Schweikhardt,207,114-1657,EASTPORT,ME,4631,S,Y,9000,4.111314,2850,2850
Lorri,Coney,801,131-2051,SALT LAKE CITY,UT,84147,S,N,60500,7.0,2475,0
Filipp,Potorti,804,164-1174,RICHMOND,VA,23221,M,Y,84000,5.75,0,900
Orestes,Praus,740,124-1556,SALEM,OH,44460,M,N,11000,0.91116923,0,0
Jintae,Raebel,765,140-1932,BURKET,IN,46508,M,N,64000,3.4,0,0
Boris,Ingvarson,585,162-1010,BRONX-typoLA VETA,NY-typoWV,10467,S,Y,64500,4.3272867,0,1000
Adas,Kamo,308,116-1278,PLEASANTON,NE,68866,M,Y,26000,6.7512035,0,103
Kok,Hartroth,208,191-1969,GIBBONSVILLE,ID,83463,M,N,34000,7.8,0,0
Wuudiann,Dendorfer,847,148-1098,CHICAGO-typoLA VETA,NV,60669,S,N,84000,3.0,2000,0
Prabhakar,Grabczewski,907,182-2014,PRUDHOE BAY,AK,99734,S,N,31500,0.0,0,0
Reg,Giesl,217,115-1885,PEARL CITY,IL,61062,M,N,31000,3.0,0,0
Hiromu,Andreassen,843,192-1947,CHARLESTON,SC,29425,M,N,58500,7.0,0,0
Izidor,Merkl,802,103-1944,SUTTON,VT,5867,S,Y,82500,4.6465015,3300,3300
Meiyappan,Tokar,580,154-1425,OKLAHOMA CITY-typoMADISON LAKE,OK-typoMI,73150,S,N,56000,6.25,1000,0
Yuichiro,Leverett,406,140-1329,RYEGATE,MT,59074,S,N,26000,6.9,1900,0
Fritz,Karlapalem,971,148-2049,MEDFORD,OR,97501,M,N,54000,9.0,0,0
Chandrakant,Karasan,208,142-1620,GARDEN CITY,ID,83714,S,N,39500,7.8,3300,0
Mara,Traunmuller,775,159-1675,LAS VEGAS,NV,89139,M,N,85000,0.0,0,0
Ajrapet,Takiguchi,423,149-1131,CROSSVILLE,TN,38572,S,N,35500,0.0,0,0
Toshimi,Heberlein,765,176-1321,FRIENDSHIP,IN,47021,M,N,41000,3.4,0,0
Changwoo,Therber,425,153-1098,PULLMAN,WA,99164,S,Y,88500,0.0,0,0
Beom,Shirai,903,105-1179,BUNA,TX,77612,M,N,11000,0.0,0,0
Amancio,Roodyn,203,116-1737,WATERBURY,CT,6708,M,N,21000,5.0,0,0
Rafail,Baayen,417,188-1633,BRASHEAR,MO,63533,S,Y,37500,6.0,2100,1200
TuBao,Fortenbacher,601,101-1156,PASCAGOULA,MS,39581,S,N,94500,5.0,6000,0
Xiaoqing,Thies,618,180-1493,THAWVILLE,IL,60968,S,Y,89500,3.0,2000,2000
Johanna,Camarinopoulos,843,130-1793,COLUMBIA,SC,29224,M,N,67000,7.0,0,0
Laurie,Gori,845,126-1248,SYRACUSE,NY,13208,M,Y,100000,4.5329266,0,1000
Sampalli,Eversberg,302,127-1155,HOUSTON,DE,19954,M,N,1500,2.2,0,0
Sivaramakrishnan,Suwunboriruksa,623,103-1087,PHOENIX,AZ,85031,S,N,21500,3.04825,2100,0
Linore,Albarhamtoshy,307,176-1080,HYATTVILLE,WY,82428,M,N,70000,0.0,0,0
KaiCheng,Chrzastowski,612,100-1485,HARTMAN,IA,56545,M,N,41000,6.443383,0,0
Anjaneyulu,Sartini,862,191-1178,NEWARK,NJ,7198,S,N,22500,1.439427,1000,0
Pavla,Wotawa,605,179-1891,IRENE,SD,57037,M,Y,81000,0.0,0,0
Anzhelika,Leeuwen,801,138-1769,PANGUITCH-typoALMONT,UT-typoGA,84759,M,Y,29500,7.0,0,2475
Nihar,Noro,617,126-2081,LOWELL,MA,1854,M,Y,7500,5.3,0,1000
Loren,Boughanem,224,146-1976,DORSEY,IL,62021,M,Y,44500,3.0,0,2000
Aditi,Handelman,814,190-1444,NEW KENSINGTON,PA,15069,M,Y,81000,3.07,0,0
Billy,Falster,515,132-1623,LA VETA,IA-typoGA,51019,S,Y,36000,5.7216997,40,40
Sabah,Polo,501,115-1008,O KEAN,AR,72449,M,N,44000,7.0,0,0
Zhanliang,Gecsei,605,126-2047,GLENHAM,SD,57631,M,N,32500,0.0,0,0
Stelios,Wilfong,719,146-1337,DINOSAUR,CO,81610,S,Y,34000,4.63,0,0
Zahidul,Vinek,512,177-2084,TRINITY,TX,75862,M,Y,89000,0.0,0,0
Lissa,Hader,401,162-1409,MADISON LAKE,RI-typoGA,2911,S,Y,36500,0.0,0,0
Ayako,Ozols,267,179-1025,WHITE HAVEN,PA,18661,M,N,35500,3.07,0,0
Sudhir,Cannard,912,146-1384,FARGO,GA,31631,S,N,85000,6.0,2700,0
Youzou,Konuru,931,132-1383,COOKEVILLE,TN,38501,S,N,18000,0.0,0,0
Charlotte,Gambosi,228,198-1113,MADISON,MS,39130,M,Y,4500,3.0,0,1500
LouAnn,Diekema,207,192-1939,FRIENDSHIP,ME,4547,S,N,76000,8.5,2850,0
Isao,Eversberg,702,173-1500,GARDNERVILLE,NV,89410,M,N,48500,0.0,0,0
Naotaka,Farris,304,160-1831,TORNADO,WV,25202,S,N,28500,4.295,2000,0
Romas,Bals,262,182-1578,BANCROFT,WI,54921,S,Y,47000,5.2630353,700,400
Randolph,Mundhenk,410,126-2002,LEONARDTOWN,MD,20650,M,N,15500,4.75,0,0
Amy,Berard,540,105-1000,DULLES,VA,20104,M,N,69000,5.75,0,0
Josiane,Aagedal,270,155-1007,COXS CREEK,KY,40013,M,N,59500,5.138889,0,0
Qijia,Gordesch,939,173-2019,SAN JUAN,PR,916,S,N,78500,0.0,0,0
Madhan,Nitta,773,150-1491,ELGIN,IL,60124,M,Y,76000,3.0,0,2000
Rozalia,Metais,919,169-2093,PINEBLUFF,NC,28373,M,Y,36000,6.4877625,0,3300
Bobby,Prampolini,646,125-1946,NEW YORK,NY,10024,M,N,31000,4.1332316,0,0
Cornelis,Dewar,480,100-1812,TUCSON,AZ,85751,S,N,32500,3.21875,2100,0
Sanzheng,Mulders,563,177-1960,KANAWHA,IA,50447,S,N,8000,1.3991178,40,0
Monia,Westby,307,157-1346,OSAGE,WY,82723,M,Y,63000,0.0,0,0
Letha,Forum,308,156-1226,OMAHA,NE,68137,M,N,78000,6.84,0,0
Juana,Alencar,315,145-1773,GREENWOOD LAKE,NY,10925,S,N,31500,4.136128,0,0
Dale,Agi,302,166-1007,WILMINGTON,DE,19809,M,N,9500,2.5068183,0,0
Jusung,Antonakopoulos,304,119-1879,MC GRAWS,WV,25875,S,N,28500,4.295,2000,0
Seyed,Beal,712,102-2035,MOORLAND,IA,50566,M,Y,61000,8.98,0,40
Plamena,Iliopoulos,301,186-1319,CUMBERLAND,MD,21505,M,Y,8500,4.75,0,2400
Yoav,Rowen,701,142-1262,MAYVILLE,ND,58257,M,Y,53500,2.3758955,0,3300
Melven,N'Dong,617,130-1640,WAREHAM,MA,2571,M,Y,99000,5.3,0,1000
Vivekananda,Girona,802,155-1215,NEWFANE,VT,5345,S,N,72500,4.4475465,3300,0
Xuhua,Bao,308,186-1956,CLAY CENTER,NE,68933,S,Y,35000,6.84,103,103
Bishnu,Hibbard,939,164-1419,SAN JUAN,PR,901,M,N,56000,0.0,0,0
Sreerupa,Petrakis,406,173-1784,VALIER,MT,59486,S,Y,2000,1.0,1900,1900
Nava,Wunderlin,706,189-1689,ATTAPULGUS,GA,39815,M,Y,72500,6.0,0,3000
Yki,Bittar,505,118-1241,FAYWOOD,NM,88034,M,N,29500,5.3,0,0
Joel,Sulack,501,123-1773,PARKS,AR,72950,M,Y,8000,2.0997968,0,20
Kella,Nyberg,208,134-1627,NEW MEADOWS,ID,83654,M,N,42000,7.8,0,0
Hergen,Leitman,605,173-1856,ROWENA,SD,57056,S,Y,1000,0.0,0,0
Aviram,Grit,303,142-1912,GOLDEN,CO,80402,M,Y,98500,4.63,0,0
Gero,Cotronis,435,127-1918,SALT LAKE CITY,UT,84108,M,N,74500,7.0,0,0
Naoto,Kann,808,110-1640,NORTH FORT MYERS,HI-typoNV,96739,S,Y,83000,8.25,1040,1040
Branislava,Covnot,415,136-1455,ARNOLD,CA,95223,S,Y,97000,9.3,87,272
Rabab,Aleksandrov,248,156-1739,WINN,MI,48896,M,N,94000,3.9,0,0
Othar,Corsini,304,189-1175,CHARLESTON-typoHARTMAN,WV-typoCT,25312,M,Y,33500,4.645,0,2000
Sreerama,Tockey,862,108-1790,MOUNTAIN LAKES-typoLA VETA,NV,7046,S,N,60000,2.0308332,1000,0
Sigurd,Krider,803,145-1018,FORT MILL,SC,29716,S,Y,47000,7.0,3300,3300
Raj,Atchley,308,111-1445,OMAHA,NE,68136,M,N,98000,6.84,0,0
Jared,Dydek,330,127-1325,MONTEZUMA,OH,45866,M,Y,34000,1.6746514,0,1300
Yingjia,Iciki,808,144-1698,ANAHOLA,HI,96703,M,N,62000,8.25,0,0
Romeo,Marshall,208,141-1820,WEIPPE,ID,83553,S,N,36500,7.8,3300,0
Amotz,Skandalis,620,116-1422,GRAINFIELD,KS,67737,M,N,95500,6.45,0,0
Chengchang,Bale,302,134-1671,BEAR,DE,19701,S,N,48500,5.165909,110,0
Carson,Seipel,207,192-1826,POWNAL,ME,4069,M,Y,71000,8.5,0,2850
Kazuhiko,Alton,401,115-1867,BRISTOL,RI,2809,S,Y,37500,0.0,0,0
Yalin,Subhlok,203,145-1124,NORTH FORT MYERS,CT-typoMI,6042,M,Y,23000,5.0,0,0
Tzachi,Lecce,202,162-2056,WASHINGTON,DC,20044,M,Y,31500,9.0,0,1370
Yewei,Crames,401,165-1365,PAWTUCKET,RI,2862,M,Y,68000,0.0,0,0
Hichem,Gyorkos,551,142-1525,PEMBERTON,NJ,8068,S,Y,30000,1.5577083,1000,1500
Derrell,Yagawa,253,137-1339,EVERETT,WA,98204,S,N,90500,0.0,0,0
Toshiki,Jarzembski,515,111-1391,DECATUR,IA,50067,S,Y,25000,4.0235424,40,40
Gadi,Amoura,410,136-1244,HUNT VALLEY,MD,21065,S,Y,2500,4.0625,2400,2400
Kazuyuki,Eskilson,208,127-1358,EAGLE,ID,83616,M,Y,8500,3.683888,0,3300
Badrul,Haefner,701,152-1240,ARNEGARD,ND,58835,S,N,85500,2.7468474,3300,0
Midori,Chretien,775,115-1999,LAS VEGAS,NV,89157,S,N,95000,0.0,0,0
Eyas,Zagrouba,302,163-1811,WILMINGTON,DE,19807,S,N,45500,4.961364,110,0
Kan,Arlabosse,603,125-1106,ROCHESTER,NH,3866,M,N,80500,0.0,0,0
Tadashi,Pierro,307,158-1689,LARAMIE,WY,82072,M,Y,74000,0.0,0,0
Avis,Koschutzki,401,130-1843,SMITHFIELD,RI,2917,S,N,84000,0.0,0,0
Chitresh,Ikei,414,161-1432,MADISON,WI,53774,M,Y,15500,4.7157183,0,400
Dunja,Kader,580,133-1009,CAMARGO,OK,73835,M,Y,57500,6.25,0,1000
Pinaki,Welten,360,190-1125,ROLLINGBAY,WA,98061,M,N,65000,0.0,0,0
Shushma,McMahon,305,191-1872,ORLANDO,FL,32899,M,Y,58000,0.0,0,0
Yogeesh,Koblitz,406,155-1226,ASHLAND,MT,59004,M,Y,69000,6.9,0,1900
Yoshinao,Rusmann,401,194-1235,NARRAGANSETT,RI,2882,S,Y,5500,0.0,0,0
Paulis,Alimohamed,504,137-1821,HARTMAN,WV,70575,M,Y,75500,6.0,0,1000
Youjip,Dollas,857,159-1441,ASHBURNHAM,MA,1430,M,Y,46500,5.3,0,1000
Katsunobu,Cejtlin,870,155-2090,CABOT,AR,72023,S,Y,15500,3.892554,20,20
Habib,Pham,330,135-1568,RENO,OH,45773,M,Y,9000,0.8447795,0,1300
Guglielmo,Angot,810,188-1011,FAIRVIEW,MI,48621,S,Y,11500,3.9,3100,3100
Windsor,Trommer,912,100-1029,AUGUSTA,GA,30917,M,N,5000,4.4,0,0
Sabrina,Pottossine,952,137-1118,ROSEAU,MN,56751,S,N,19500,5.35,3300,0
Daryl,Winters,803,186-1166,AIKEN,SC,29801,M,Y,43500,7.0,0,3300
Alty,Ropelewski,802,169-1911,CORINTH,VT,5039,S,N,11000,3.6,3300,0
Eitan,Koester,864,133-1290,NEW ELLENTON,SC,29809,M,Y,28000,7.0,0,3300
Wanghong,Bolshov,605,170-1906,LYONS,SD,57041,M,Y,95500,0.0,0,0
Cuie,Awdeh,919,195-1617,CHARLOTTE,NC,28216,M,N,85500,7.5262237,0,0
Nasreddine,Struble,307,195-1258,HUDSON,WY,82515,S,Y,39500,0.0,0,0
Byungki,Alfredsen,505,193-1275,ESPANOLA-typoMADISON LAKE,NM-typoIA,87532,M,Y,72000,5.3,0,3300
Dimitris,Alewine,620,155-1016,GOFF,KS,66428,S,N,6000,3.5,2250,0
Sylvia,Zullighoven,706,149-1748,COLUMBUS,GA,31906,M,Y,91500,6.0,0,3000
Ambrose,Lichnewsky,251,121-2080,SHORTER,AL,36075,S,Y,64000,5.0,1500,300
Jeretta,Randt,314,118-1405,GOLDEN,MO,65658,S,Y,36000,6.0,2100,1200
Cedric,Duncan,775,163-1738,PAHRUMP,NV,89041,M,N,19000,0.0,0,0
Sajoong,Dolken,567,160-1152,COLUMBUS,OH,43221,S,N,1500,0.712,1300,0
Ryutaro,Brook,228,159-1760,BILOXI,MS,39533,M,Y,44500,5.0,0,1500
Kamil,Yakhnis,203,164-1686,BOZRAH,CT,6334,M,N,72500,5.0,0,0
Songjie,Montelius,302,165-2038,MAGNOLIA,DE,19962,S,Y,80000,5.95,110,110
Christi,Nyberg,302,176-1498,MILLVILLE,DE,19967,M,Y,97000,5.95,0,110
Hiroyuke,Hedger,858,110-1640,LEMOORE,CA,93246,M,N,38500,8.5971985,0,0
Chengfeng,Dougan,435,196-1651,MONTEZUMA CREEK,UT,84534,M,Y,56000,7.0,0,2475
Wunnava,Kisuki,701,144-1497,YORK,ND,58386,M,N,90000,2.7990127,0,0
Dinkar,Diefendorff,571,139-1560,STAFFORD,VA,22555,M,N,88500,5.75,0,0
Dongsu,Gourishankar,603,111-1610,STINSON LAKE,NH,3274,M,Y,73500,0.0,0,0
Jamshid,Lundstrom,682,185-1410,TYE,TX,79563,M,N,75500,0.0,0,0
Anjaneyulu,Mellouli,808,148-1154,HALEIWA,HI,96712,M,Y,2000,1.4,0,1040
Arnon,Ierardi,828,158-1616,MADISON,NC,27025,S,N,7000,6.0,3300,0
Jaak,Bentlage,651,196-1617,VICTORIA,MN,55386,M,Y,3500,5.35,0,3300
Rory,Cramer,618,193-1290,SOUTH PEKIN,IL,61564,S,N,83500,3.0,2000,0
Kyhyun,Yavatkar,765,163-1309,ATLANTA,IN,46031,M,N,13000,3.4,0,0
Tokuyasu,Sakurai,315,100-1436,AU SABLE FORKS,NY,12912,M,N,29000,4.1216464,0,0
Guther,Nastansky,727,105-1061,MERRITT ISLAND,FL,32952,S,N,83000,0.0,0,0
Bhuwan,Dondis,864,171-1722,MONETTA-typoHARTMAN,NV,29105,M,N,52500,7.0,0,0
Shengdong,Mechling,573,148-1344,EOLIA,MO,63344,S,N,73500,6.0,2100,0
Maksim,Higashino,859,195-1530,ALBANY,KY,42602,S,N,67500,5.583333,20,0
Amitabha,Gellerich,757,170-1843,MADISON LAKE,GA,23109,S,N,9500,3.7410712,900,0
Sangiv,Formenti,859,152-1076,CROMONA-typoBEACON FALLS,WV,41810,M,N,27500,3.3611112,0,0
Aditi,Ritondale,602,164-1558,SASABE,AZ,85633,M,Y,92500,4.14875,0,2300
Kirsten,Accomazzi,702,151-1725,NORTH LAS VEGAS,NV,89036,S,N,24500,0.0,0,0
Djamal,Casey,612,105-1978,WINNEBAGO,MN,56098,M,Y,60500,7.483938,0,3300
Ounissa,Goffman,801,125-1336,AURORA,UT,84620,M,Y,96500,7.0,0,2475
Caterina,Feldmesser,203,176-1991,DARIEN,CT,6820,M,N,81000,5.0,0,0
Anu,Shebanow,781,177-1624,HOPEDALE,MA,1747,M,Y,79000,5.3,0,1000
Sestian,Pekkanen,612,155-1251,HACKENSACK,MN,56452,S,Y,67500,7.85,3300,3300
Omri,Choon,253,141-1394,ELBE,WA,98330,M,Y,50000,0.0,0,0
Lih,Beeson,412,170-1905,CALLERY-typoBEACON FALLS,PA-typoNV,16024,M,Y,99500,3.07,0,0
Injun,Gudeman,574,116-1137,WOLCOTT,IN,47995,M,N,31500,3.4,0,0
Gurbir,Isbitz,310,189-2008,LOMPOC,CA,93437,M,N,54500,9.3,0,0
Sivaramakrishnan,Mutch,901,180-1192,LUPTON CITY,TN,37351,S,Y,46000,0.0,0,0
Godehard,Meyerhoff,860,160-1262,DANBURY,CT,6810,S,Y,75000,5.0,12750,0
Boonserm,Zucker,513,167-1712,MILLBURY,OH,43447,M,Y,41500,1.9236128,0,1300
Bran,Darbha,901,193-1218,ALMONT,TN-typoNV,37135,S,N,68000,0.0,0,0
Misako,Normann,516,181-1620,SUGAR LOAF,NY,10981,S,Y,40500,4.188262,0,1000
Tohru,Hasker,701,140-1699,DEVILS LAKE,ND,58301,S,N,7500,2.1,3300,0
Melinda,Kageura,404,135-1204,EATONTON,GA,31024,M,Y,33500,6.0,0,3000
Ewan,Iscoe,763,121-2021,LASTRUP,MN,56344,S,Y,81000,7.85,3300,3300
Herschel,Chevallet,270,120-1379,OLATON,KY,42361,M,N,52500,4.75,0,0
Girolamo,Cheylan,302,193-1831,MONTCHANIN,DE,19710,S,N,9500,2.5068183,110,0
Olgo,Schriesheim,580,185-1674,SNYDER,OK,73566,S,N,54500,6.25,1000,0
Naomichi,Ceccarelli,307,152-1537,CHUGWATER,WY,82210,S,N,71000,0.0,0,0
Isdor,Schwanke,808,103-1485,HALEIWA,HI,96712,M,N,33500,7.0782895,0,0
Prentiss,Zunino,207,165-1905,LEWISTON,ME,4241,M,N,16500,7.6697083,0,0
Alia,Peuto,808,197-1346,PRINCEVILLE,HI,96722,S,N,8000,2.4815788,1040,0
Belhadri,America,406,178-1128,MARTIN CITY,MT,59926,M,Y,55000,6.9,0,1900
Yakkov,Bodwin,308,159-2054,HARTMAN,GA,68643,M,Y,63000,6.84,0,103
Rajat,Dosser,302,198-1685,WILMINGTON,DE,19890,M,N,67500,5.95,0,0
Ronghao,Altis,412,136-1887,EMMAUS,PA,18099,M,N,98000,3.07,0,0
Brigitte,Zhiyi,520,166-1644,SOMERTON,AZ,85350,M,N,13000,2.9164999,0,0
Yitzhak,Regli,870,172-1423,BARLING,AR,72923,M,N,6000,1.6217282,0,0
Krishnamurthi,Sivarajan,208,126-2090,RIGBY-typoNORTH FORT MYERS,ID-typoIA,83442,M,Y,38000,7.8,0,3300
Siddharth,Parisotto,785,103-1066,HAVANA,KS,67347,S,N,43500,6.45,2250,0
Bindu,Yamnitsky,307,107-1312,MOOSE,WY,83012,M,Y,37000,0.0,0,0
Moie,Trumbly,214,144-1201,MARSHALL,TX,75670,S,Y,31000,0.0,0,0
Shiyun,Colignon,319,196-1161,WALNUT,IA,51577,M,N,69000,8.98,0,0
Jool,Wafin,802,106-1469,COLCHESTER-typoHARTMAN,MI,5446,S,N,72500,4.4475465,3300,0
Hanspeter,Boden,228,144-1523,LA VETA,MI,38731,S,Y,47500,5.0,6000,1500
Heekuck,Poel,831,173-1856,ALMONT,CA-typoNV,91372,M,N,32500,7.1807356,0,0
Dhritiman,Krychniak,478,171-1746,MARIETTA,GA,30006,M,Y,27000,6.0,0,3000
Artyom,Tomescu,505,127-1572,ALBUQUERQUE,NM,87119,S,N,38000,5.3,3300,0
Couto,Rosaz,218,173-1578,MADISON LAKE,MN-typoNV,55803,S,N,78500,7.85,3300,0
Suneel,Loizou,706,120-1091,MACON,GA,31211,S,N,23000,6.0,2700,0
Jeane,Michaels,314,141-1666,LA VETA,MO-typoIA,65650,S,N,72000,6.0,2100,0
Shyhtsun,Murillo,308,138-1228,WINNEBAGO,NE,68071,M,Y,16500,5.064067,0,103
Maroun,Olagunju,864,192-1202,GREENVILLE,SC,29607,M,Y,34500,7.0,0,3300
Gabriel,Elgaard,808,170-1393,KAMUELA,HI,96743,M,N,20000,4.644737,0,0
Hongki,Bonfils,907,137-1650,SALCHA,AK,99714,S,N,55000,0.0,0,0
Rehmi,Picci,207,137-1866,NEW GLOUCESTER,ME,4260,M,Y,68500,8.5,0,2850
Kousuke,Schrock,812,156-2013,EVANSVILLE,IN,47721,M,Y,86000,3.4,0,1000
Didir,Tautenhahn,606,192-1150,OIL SPRINGS,KY,41238,S,Y,3000,2.0,20,20
Thanasis,Ruohonen,302,179-1206,DOVER,DE,19901,M,N,59000,5.881818,0,0
Raghunandan,Maccari,215,152-2069,BRYN ATHYN,PA,19009,M,Y,4500,3.07,0,0
Yeona,Reeken,360,137-1685,KENT,WA,98042,S,N,54500,0.0,0,0
Kyungwol,Clegg,318,161-1959,ALEXANDRIA,LA,71302,M,Y,89000,6.0,0,1000
Zhenzhong,Boudjlida,614,138-1239,CLEVELAND-typoLA VETA,WV,44198,M,N,97500,3.7825255,0,0
Ezio,Goti,614,124-2056,CHESTERHILL,OH,43728,M,Y,87500,3.4505768,0,1300
Foued,Clough,307,133-1819,MILLS,WY,82644,M,N,16000,0.0,0,0
Ibraheem,Nerbonne,240,172-1566,DAMASCUS,MD,20872,M,Y,28500,4.75,0,2400
Guntis,Brabec,787,148-1175,SABANA HOYOS,PR,688,S,N,94000,0.0,0,0
Ruddy,Serpell,201,129-1522,CRANFORD,NJ,7016,M,Y,45500,1.8021562,0,1500
Tarun,Marrakchi,586,109-1239,BOYNE FALLS,MI,49713,M,Y,87500,3.9,0,3100
Roel,Shnaider,406,107-1174,FORT SHAW,MT,59443,M,Y,71000,6.9,0,1900
Timm,Korelc,401,100-1109,PAWTUCKET,RI,2862,M,N,71500,0.0,0,0
Gediminas,Guttag,939,194-1814,COAMO,PR,769,M,N,26500,0.0,0,0
Nourredine,Fouss,786,114-1248,HOMESTEAD,FL,33031,M,Y,58500,0.0,0,0
Hatsukazu,Terwiesch,660,115-1478,SAINT JOSEPH,MO,64507,M,N,38000,6.0,0,0
Akemi,Donini,304,184-1949,WINONA,WV,25942,S,Y,5000,3.0,2000,2000
Gouhua,Aue,419,102-2084,CARROLLTON,OH,44615,M,N,28000,1.475482,0,0
Yumiko,Leishman,615,142-1363,WOODLAND MILLS,TN,38271,S,N,57500,0.0,0,0
